Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION,CHANGEDONDATE
d1d4d104-68cb-356b-9086-888de7d2826f,Framingham Outpatient Clinic,61 Lincoln Street  Suite 112,Framingham,MA,1702,42.28348,-71.41845,800-865-3384,0,27,2025-02-13T02:08:48.346+09:00
a036cdf2-bbc5-3ffd-987f-56e437fd8b74,WINDSOR NURSING & RETIREMENT HOME,265 N MAIN ST,SOUTH YARMOUTH,MA,26642083,41.680980000000005,-70.18292625685085,5083943514,0,18,2025-02-13T02:08:48.346+09:00
69cb2157-b620-3c51-9c94-f516462d2d55,FAMILY PRACTICE GROUP PC,11 WATER ST,ARLINGTON,MA,2476,42.41642055,-71.15424293038585,7816489700,0,35,2025-02-13T02:08:48.346+09:00
ae3eab22-8868-37bb-9a59-2b8bfe14bf34,ATHOL MEMORIAL HOSPITAL,2033 MAIN STREET,ATHOL,MA,1331,42.58522105,-72.20868129339888,9782493511,0,50,2025-02-13T02:08:48.346+09:00
9a20d707-68e4-32c0-b2b2-2f5d5c2012cd,CLARITY HEALTH & WELLNESS LLC,131 CAMBRIDGE ST STE 1,BURLINGTON,MA,18033711,42.50284395,-71.19574553661971,7812652572,0,18,2025-02-13T02:08:48.346+09:00
41f66e18-8eb7-32f2-9371-7df5bf2b8d21,AMBULATORY EMPLOYEE INDUSTRIAL OCCUPATIONAL AND URGENT HEALTHCARE,170 UNIVERSITY DRIVE,GREENFIELD,MA,13011238,42.6097476,-72.5979752,4133874556,0,98,2025-02-13T02:08:48.346+09:00
a25107f7-f4f5-36fc-98e4-f3e1b5875c91,MASS GENERAL BRIGHAM URGENT CARE LLC,1285 BEACON ST,WOBURN,MA,18012157,42.4979478,-71.1684508,6177516205,0,16,2025-02-13T02:08:48.346+09:00
0e6c3ad1-24c1-34cb-bb6d-e8438fa319e2,URGENT CARE OPERATIONS PC,50 DODGE ST,SWAMPSCOTT,MA,19071300,42.4699241,-70.9171507,9789222171,0,19,2025-02-13T02:08:48.346+09:00
4f9dd195-07b8-3a81-8b7a-58852a0e6cdf,FAIR HAVENS INC,47 E MAIN ST,WEST BROOKFIELD,MA,15852906,42.2355113,-72.1381676,5088677716,0,1,2025-02-13T02:08:48.346+09:00
3695125c-c052-3ece-898a-2a6448987ae5,URGENT CARE SPECIALISTS  P.C.,2040 BOSTON RD STE 5,WILBRAHAM,MA,10951380,42.150295650000004,-72.47288272264812,4135993800,0,1,2025-02-13T02:08:48.346+09:00
05fcf001-ab24-3d7d-85f7-f64942d82738,ENCOMPASS HEALTH BRAINTREE HOSPITAL OF BRAINTREE,250 POND STREET,FRAMINGHAM,MA,17014592,42.2838619,-71.4093719,7818485353,0,24,2025-02-13T02:08:48.346+09:00
7e6db51f-7c1b-3555-9e1c-6269ba6d704d,ACCLAIM HOME HEALTH CARE  INC,120 STAFFORD STREET SUITE 206,WORCESTER,MA,16031461,42.239638,-71.8443785891577,5084596937,0,2,2025-02-13T02:08:48.346+09:00
0e3a24c3-b772-3059-b3fd-8a4710068a82,LAKESIDE FAMILY PRACTICE,416 BROADWAY,RAYNHAM,MA,27671737,41.940680799999996,-71.07864352196617,5088285020,0,37,2025-02-13T02:08:48.346+09:00
28d71598-85eb-3a0e-90c1-22e0be1af57c,PARADIGM HEALTHCARE  PC,38 MULBERRY ST STE 204,NORTHAMPTON,MA,10602832,42.35436315,-72.70256804599192,4133550761,0,28,2025-02-13T02:08:48.346+09:00
9adfae03-673d-365d-9052-f705098fa3e4,THE SHRINERS HOSPITAL FOR CHILDREN,51 BLOSSOM ST,BOSTON,MA,21142699,42.36305545,-71.06643399281765,1617722300,0,197,2025-02-13T02:08:48.346+09:00
9f85a8c8-007c-3490-a7b7-4a0324c13307,CHAE INTERNAL MEDICINE LLC,70 FULTON ST,BOSTON,MA,21091402,42.362439499999994,-71.05377386223965,6178764344,0,26,2025-02-13T02:08:48.346+09:00
25431f9a-00e4-36d8-9810-4125328eec50,THE GENERAL HOSPITAL CORPORATION,55 FRUIT ST,WALTHAM,MA,2451,42.3756401,-71.2358004,6177262000,0,2,2025-02-13T02:08:48.346+09:00
c1a85a41-6758-3edc-95ec-238b8ac72a40,FAMILY CARE ASSOCIATES LLC,65 CENTRAL ST,GEORGETOWN,MA,18332112,42.7211656,-70.99324119227308,9783527780,0,78,2025-02-13T02:08:48.346+09:00
217cb6f6-e822-3831-9d9d-ffa104971042,ENCOMPASS HEALTH REHABILITATION HOSP OF NEW ENGLAN,2 REHABILITATION WAY,WOBURN,MA,18016003,42.46352265,-71.161925472006,7819355050,0,80,2025-02-13T02:08:48.346+09:00
8a6e21d0-da20-3378-8176-4e5ad2b51983,TIMOTHY DANIELS HOUSE,84 ELM STREET,HOLLISTON,MA,17462138,42.20234485,-71.42493275079366,5084294566,0,3,2025-02-13T02:08:48.346+09:00
e2a8b444-9b8f-36ff-84c4-05ee98589482,WHITLEY WELLNESS LLC,8 SHIPWAY PL # C-8,CHARLESTOWN,MA,21294301,42.3778749,-71.0619957,3254399799,0,101,2025-02-13T02:08:48.346+09:00
71f4c23f-7559-31ff-8f42-a672e80b85a2,SPAULDING REHABILITATION HOSPITAL,300 FIRST AVENUE,WESTBOROUGH,MA,15812831,42.2694308,-71.6129907,6177206400,0,65,2025-02-13T02:08:48.346+09:00
e0cc7e8e-e1a4-3a02-b589-0a35741d39fe,SUNSHINE WELLNESS INC,990 PARADISE RD,SWAMPSCOTT,MA,19071831,42.48374535000001,-70.90120467000462,6179353609,0,45,2025-02-13T02:08:48.346+09:00
121b0ad1-1beb-3caa-9271-3d3f726bb727,PATRIOT URGENT CARE PROFESSIONALS PC,1030 MAIN STREET,WALTHAM,MA,24517447,42.375828,-71.2527956,7818946900,0,2,2025-02-13T02:08:48.346+09:00
9ba25035-53e5-344b-9b9e-94331a58d1d4,BOSTON HEALTH CARE INC,420 MAIN ST,WALPOLE,MA,20812553,42.161882199999994,-71.2388707178431,5086607949,0,35,2025-02-13T02:08:48.346+09:00
2fc3d86d-4194-3ad1-bb8a-99d5d34119a1,QUINCY PRIMARY HEALTHCARE PC,300 CONGRESS ST STE 203,QUINCY,MA,21690907,42.2345525,-71.01493330273374,6174811771,0,25,2025-02-13T02:08:48.346+09:00
b954c464-11ea-312b-a3f8-1350775bfa54,CHELSEA JEWISH HOSPICE AND PALLIATIVE CARE,123 CAPTAIN'S ROW,CHELSEA,MA,21504019,42.3917638,-71.0328284,6178890779,0,3,2025-02-13T02:08:48.346+09:00
4d3ec6c2-f6aa-3d7b-adcc-e7107dac8530,LIFE CARE CENTER OF AUBURN,14 MASONIC CIRCLE,AUBURN,MA,15011341,42.181923125,-71.86839612499999,5088324800,0,5,2025-02-13T02:08:48.346+09:00
95f6c328-96dd-3fb8-a56e-9aad566094b4,EXCEL HOME CARE SERVICES INC,4 STONY HILL ROAD,WILBRAHAM,MA,10951027,42.1552861,-72.48384800788648,4135832005,0,7,2025-02-13T02:08:48.346+09:00
19f958ef-57cf-33c1-b068-14b32a980813,DRACUT FAMILY HEALTHCARE,155 BROADWAY RD,DRACUT,MA,18262754,42.67578279999999,-71.29320171860073,9784580475,0,33,2025-02-13T02:08:48.346+09:00
da2e8443-a0d6-3e87-b651-e2697615f4b5,NEWTON-WELLESLEY INTERNISTS  P.C.,2000 WASHINGTON ST,NEWTON,MA,24621624,42.332192250000006,-71.24597794166553,6179645020,0,16,2025-02-13T02:08:48.346+09:00
587f07bd-7d69-3291-9aea-abef74f30045,ROOTED WELLNESS LLC,228 ALMONT ST,MATTAPAN,MA,21261487,42.2805395,-71.09839825,8572047067,0,24,2025-02-13T02:08:48.346+09:00
02d7b144-352f-3eac-97db-6fc4a95bf1fa,LASELL HOUSE,120 SEMINARY AVENUE,AUBURNDALE,MA,24662650,42.34002614299451,-71.24911543639162,6176637000,0,2,2025-02-13T02:08:48.346+09:00
53f086de-2fc7-3d35-92c2-aca4ed944e7f,LAWRENCE GENERAL HOSPITAL,1 GENERAL ST,LAWRENCE,MA,18412961,42.7097143,-71.15007700778098,9786834000,0,53,2025-02-13T02:08:48.346+09:00
6c71cd3b-4f9d-3de3-ad76-5e21f00c7ddd,LINDA MANOR NURSING  LLC,349 HAYDENVILLE RD,LEEDS,MA,10539767,42.3612643,-72.69018391711995,4135867700,0,1,2025-02-13T02:08:48.346+09:00
c709c5eb-ddd7-3778-84f7-0931a4d1c718,HEBREW SENIORLIFE AFFILIATED MEDICAL GROUP INC,1200 CENTRE ST,ROSLINDALE,MA,21311000,42.29768,-71.130463,6179715766,0,100,2025-02-13T02:08:48.346+09:00
079dd7d3-2003-331d-b49a-1b5c1b2870cb,SOUTHCOAST VISITING NURSE ASSOCIATION  INC,200 MILL ROAD SUITE 120,FAIRHAVEN,MA,27195252,41.650636,-70.88137185966522,5089733210,0,3,2025-02-13T02:08:48.346+09:00
c05d73d0-b348-32ce-9fe5-13a720950f37,URGENT HELP CHELMSFORD PC,45 DRUM HILL RD,CHELMSFORD,MA,18241503,42.6255635,-71.3615131,9784467515,0,5,2025-02-13T02:08:48.346+09:00
ac0fde88-b0ad-3388-a4a8-b8fc2a4f4af2,NEW ENGLAND SINAI HOSPITAL,150 YORK STREET,STOUGHTON,MA,20729105,42.144646800000004,-71.09875876961266,7813644850,0,99,2025-02-13T02:08:48.346+09:00
d70d47dc-b40c-3a04-8342-35cbfe716409,SENIOR HEALTHCARE ASSOCIATES INC,83 LITTLEFIELD RD,NEWTON,MA,24593010,42.3104327,-71.18883283411856,7816421859,0,51,2025-02-13T02:08:48.346+09:00
0592d4e5-a0fb-3143-83cd-8e5a6b066a96,SOUTH SHORE PRIMARY AND URGENT CARE LLC,20 EAST ST,HANOVER,MA,23391638,42.1278249,-70.82664947485381,7815610460,0,165,2025-02-13T02:08:48.346+09:00
6aae7a31-90df-3455-ad8d-81f8cf2d21e8,BROCKTON HOSPITAL  INC.,680 CENTRE ST,BROCKTON,MA,23023308,42.0872752,-70.9910738855076,5089417000,0,169,2025-02-13T02:08:48.346+09:00
